measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,555,New York,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,7.701167241999201,8.51813547141818,6.89916933508295
1,Deaths,558,Ohio,3,Both,22,All Ages,689,Road injuries,1,Number,2016,1466.5873340101775,1543.2844259282838,1355.552150932595
1,Deaths,558,Ohio,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.012104156744715882,0.012737000934440237,0.011169992862444647
1,Deaths,558,Ohio,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,12.654262801238849,13.316033931205364,11.696209806873055
1,Deaths,556,North Carolina,3,Both,22,All Ages,689,Road injuries,1,Number,2017,1643.3148059757716,1816.6512973128074,1479.8340527443347
1,Deaths,556,North Carolina,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.01778053924437984,0.018709626228912875,0.016638298731213946
1,Deaths,556,North Carolina,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,15.820273257425015,17.4889922688179,14.246435926290339
1,Deaths,527,California,3,Both,22,All Ages,689,Road injuries,1,Number,2016,4103.163370195528,4286.6596229666275,3918.7183252737846
1,Deaths,527,California,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.015577493441271354,0.01625326774211124,0.014903229784289745
1,Deaths,527,California,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,10.47880312353329,10.947422316388607,10.007760871868319
1,Deaths,524,Alaska,3,Both,22,All Ages,689,Road injuries,1,Number,2017,76.71412391142938,85.37953386927282,68.87886937534817
1,Deaths,524,Alaska,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.016643229863844027,0.017955133261437287,0.015310983809601136
1,Deaths,524,Alaska,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,9.918362961175031,11.038713123402028,8.905343527207826
1,Deaths,559,Oklahoma,3,Both,22,All Ages,689,Road injuries,1,Number,2016,754.3151079378682,793.1763109173231,711.7310529349456
1,Deaths,559,Oklahoma,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.019068177583413858,0.019969199903466385,0.01808061946282891
1,Deaths,559,Oklahoma,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,19.35355807731791,20.350624874605582,18.260973595058474
1,Deaths,572,Wisconsin,3,Both,22,All Ages,689,Road injuries,1,Number,2017,699.9066350775784,774.3430172458072,631.1588311888421
1,Deaths,572,Wisconsin,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.013361285968181175,0.014123592679088639,0.012508125995314043
1,Deaths,572,Wisconsin,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,11.972206186959156,13.245472749192196,10.796245220443447
1,Deaths,542,Maine,3,Both,22,All Ages,689,Road injuries,1,Number,2016,181.95496995742164,193.98471042378074,169.192552003022
1,Deaths,542,Maine,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.012493005393235404,0.013161785086115646,0.01167407603383155
1,Deaths,542,Maine,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,13.475921134203576,14.36686593130105,12.530712889133493
1,Deaths,539,Kansas,3,Both,22,All Ages,689,Road injuries,1,Number,2017,436.96889365197757,483.0537337001356,388.73745734837604
1,Deaths,539,Kansas,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.016736328482138,0.017724884571847257,0.015590027027750463
1,Deaths,539,Kansas,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,14.809928062919836,16.371854268239087,13.175248541323167
1,Deaths,540,Kentucky,3,Both,22,All Ages,689,Road injuries,1,Number,2017,842.2298139017291,931.948881377143,759.7145774776279
1,Deaths,540,Kentucky,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.01752135378317696,0.01865147777500393,0.016473937974727664
1,Deaths,540,Kentucky,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,18.80752291099026,20.81100627057295,16.96490564200205
1,Deaths,541,Louisiana,3,Both,22,All Ages,689,Road injuries,1,Number,2017,841.6922721367271,928.2259587862848,755.7528088186822
1,Deaths,541,Louisiana,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.018799256482856307,0.019847680111132977,0.017646041959031765
1,Deaths,541,Louisiana,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,18.360095247803773,20.247681461463856,16.485471012441774
1,Deaths,557,North Dakota,3,Both,22,All Ages,689,Road injuries,1,Number,2017,117.62840270034081,129.38103326602504,105.60913561156401
1,Deaths,557,North Dakota,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.01840002500381156,0.01963217660294522,0.016973098382622537
1,Deaths,557,North Dakota,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,16.73782720373151,18.410157143455727,15.027556461044128
1,Deaths,528,Colorado,3,Both,22,All Ages,689,Road injuries,1,Number,2016,655.2977394018179,691.132955387061,608.9013418020195
1,Deaths,528,Colorado,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.017683832622977808,0.018643302419623548,0.01651058452225973
1,Deaths,528,Colorado,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,12.352016457915326,13.027491361928774,11.47746885568518
1,Deaths,543,Maryland,3,Both,22,All Ages,689,Road injuries,1,Number,2016,655.8261973961728,695.2291259885153,612.9154907459548
1,Deaths,543,Maryland,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.01306715709153899,0.013804219821313725,0.012218962212377548
1,Deaths,543,Maryland,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,10.864041413268067,11.51676777542139,10.15320720754183
1,Deaths,102,United States of America,3,Both,22,All Ages,689,Road injuries,1,Number,2017,42205.59804605293,43219.717084059856,40260.98286908247
1,Deaths,102,United States of America,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.0151290237290601,0.01548931010152524,0.014441372478450279
1,Deaths,102,United States of America,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,13.004255674950834,13.316722832522842,12.405086983557798
1,Deaths,525,Arizona,3,Both,22,All Ages,689,Road injuries,1,Number,2017,999.8017562325496,1112.2072414824272,891.7339211880978
1,Deaths,525,Arizona,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.016688960367585094,0.017778430266631062,0.015471092838337036
1,Deaths,525,Arizona,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,14.10050293410198,15.68579108217204,12.576389963078272
1,Deaths,573,Wyoming,3,Both,22,All Ages,689,Road injuries,1,Number,2017,107.56789598873438,117.10920232483927,98.75792284581462
1,Deaths,573,Wyoming,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.021935890856704353,0.02320505878122579,0.020669774211389928
1,Deaths,573,Wyoming,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,17.867997947760593,19.452895007105617,16.40458192952776
1,Deaths,558,Ohio,3,Both,22,All Ages,689,Road injuries,1,Number,2017,1434.8319660475331,1591.8463706722475,1273.0473312337167
1,Deaths,558,Ohio,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.011868187964268974,0.012619982161706426,0.010782993363584008
1,Deaths,558,Ohio,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,12.382087985446399,13.737066281895421,10.985944304262457
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,689,Road injuries,1,Number,2016,1556.1868606189194,1641.3391824508585,1452.683745867335
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.011557986380044152,0.012155034409299539,0.010777898448368413
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,12.033441884643473,12.69189463349881,11.233088952896297
1,Deaths,544,Massachusetts,3,Both,22,All Ages,689,Road injuries,1,Number,2016,520.2345526414226,552.7877563751339,484.7513941741581
1,Deaths,544,Massachusetts,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.009039488656121433,0.009553552665838464,0.008462946653792084
1,Deaths,544,Massachusetts,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,7.832352296338726,8.322454614076644,7.298138264819
1,Deaths,545,Michigan,3,Both,22,All Ages,689,Road injuries,1,Number,2016,1164.5551933474503,1222.679881830866,1092.8745629781852
1,Deaths,545,Michigan,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.01198160646017966,0.012547429579060547,0.011263917060786846
1,Deaths,545,Michigan,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,11.906513022680896,12.500784865115218,11.173644057911266
1,Deaths,562,Rhode Island,3,Both,22,All Ages,689,Road injuries,1,Number,2016,82.11771510109398,88.21562176447705,75.61759533048317
1,Deaths,562,Rhode Island,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.008139771771273568,0.00865402578948765,0.007586810966424756
1,Deaths,562,Rhode Island,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,7.829163619221776,8.410542545116083,7.20943739856403
1,Deaths,542,Maine,3,Both,22,All Ages,689,Road injuries,1,Number,2017,180.31562366059444,199.86526106557537,160.05418922374957
1,Deaths,542,Maine,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.012279007716381235,0.013082005455233815,0.011329665546350043
1,Deaths,542,Maine,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,13.33883015727786,14.785012621600815,11.839992578984551
1,Deaths,529,Connecticut,3,Both,22,All Ages,689,Road injuries,1,Number,2016,330.01898190046177,349.19448733119367,309.1406644781109
1,Deaths,529,Connecticut,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.010717907665090053,0.011284567311095332,0.010100057684552318
1,Deaths,529,Connecticut,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,9.009712862967476,9.533215471630387,8.43972248255352
1,Deaths,530,Delaware,3,Both,22,All Ages,689,Road injuries,1,Number,2016,126.31480806914526,134.7367300470356,117.12187009333076
1,Deaths,530,Delaware,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.014527292498314073,0.015354770551752848,0.013579322086809141
1,Deaths,530,Delaware,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,13.240542102357892,14.123342893774147,12.276922047245245
1,Deaths,527,California,3,Both,22,All Ages,689,Road injuries,1,Number,2017,4074.76605740428,4481.380357734094,3674.337055673765
1,Deaths,527,California,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.01530679658396916,0.016166222664456165,0.014440804084075665
1,Deaths,527,California,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,10.338345611142538,11.369992362887672,9.322391970051287
1,Deaths,526,Arkansas,3,Both,22,All Ages,689,Road injuries,1,Number,2017,626.4406784116982,693.4773233293913,564.1501202137256
1,Deaths,526,Arkansas,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.019311190575180267,0.0204046739427959,0.01819675067407234
1,Deaths,526,Arkansas,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,20.65543915139213,22.865818182845857,18.601551402871888
1,Deaths,544,Massachusetts,3,Both,22,All Ages,689,Road injuries,1,Number,2017,511.4739705001719,570.6809181297203,458.0064792687591
1,Deaths,544,Massachusetts,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.008941355660422798,0.009559534180317004,0.008302365552316358
1,Deaths,544,Massachusetts,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,7.690688847394082,8.58094375396838,6.886734272522072
1,Deaths,560,Oregon,3,Both,22,All Ages,689,Road injuries,1,Number,2016,479.2499572809826,507.39162763783673,452.39752079869453
1,Deaths,560,Oregon,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.01368023665124206,0.014358759885293339,0.012976426198679357
1,Deaths,560,Oregon,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,12.032269814768703,12.73880753194042,11.358100196117286
1,Deaths,559,Oklahoma,3,Both,22,All Ages,689,Road injuries,1,Number,2017,747.0181917739616,824.001313207455,670.5650747581495
1,Deaths,559,Oklahoma,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.018715221117580016,0.019699428993197675,0.017576854958327396
1,Deaths,559,Oklahoma,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,19.077329883212844,21.04332270534025,17.12487229921891
1,Deaths,543,Maryland,3,Both,22,All Ages,689,Road injuries,1,Number,2017,660.4806006485786,733.9873251909983,589.1053250436397
1,Deaths,543,Maryland,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.012843409824073428,0.013627239738110216,0.01194646996300994
1,Deaths,543,Maryland,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,10.874395807733828,12.084637586855553,9.69924698874955
1,Deaths,560,Oregon,3,Both,22,All Ages,689,Road injuries,1,Number,2017,471.34129147363456,526.7423783634704,419.0947376426175
1,Deaths,560,Oregon,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.01334178250668834,0.014166917788226112,0.012546311392115355
1,Deaths,560,Oregon,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,11.78076775246028,13.165469983496495,10.474910345770391
1,Deaths,546,Minnesota,3,Both,22,All Ages,689,Road injuries,1,Number,2016,549.3537368452444,577.0592132801441,519.6596180666136
1,Deaths,546,Minnesota,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.012952560662326534,0.013554252340921644,0.012325987924869695
1,Deaths,546,Minnesota,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,10.008223188879597,10.512966441027222,9.46725050006114
1,Deaths,547,Mississippi,3,Both,22,All Ages,689,Road injuries,1,Number,2016,774.6544913714279,812.2755401454858,735.6373216628524
1,Deaths,547,Mississippi,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.02439517283899766,0.025491922362437244,0.023154399856111757
1,Deaths,547,Mississippi,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,25.857488950815352,27.11325634625264,24.555119900007348
1,Deaths,528,Colorado,3,Both,22,All Ages,689,Road injuries,1,Number,2017,653.3319357520253,726.0870182672465,579.7033750843106
1,Deaths,528,Colorado,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.01736422703353572,0.01850331622515556,0.015989774459864114
1,Deaths,528,Colorado,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,12.234473593285685,13.596905287039041,10.855684907311058
1,Deaths,548,Missouri,3,Both,22,All Ages,689,Road injuries,1,Number,2016,986.4875678772836,1039.1203587417015,931.3557775422836
1,Deaths,548,Missouri,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.016436746175545653,0.017261537180214157,0.015590827310538331
1,Deaths,548,Missouri,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,15.963491595106001,16.81520340775361,15.071340593619267
1,Deaths,564,South Dakota,3,Both,22,All Ages,689,Road injuries,1,Number,2016,154.7337068079845,166.06878262638244,143.54270261607522
1,Deaths,564,South Dakota,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.01981345607042355,0.020945693949279837,0.0184680914195051
1,Deaths,564,South Dakota,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,18.18069358116192,19.512527119081767,16.865787978007948
1,Deaths,547,Mississippi,3,Both,22,All Ages,689,Road injuries,1,Number,2017,772.8926409229102,852.1722711555806,694.5703232492485
1,Deaths,547,Mississippi,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.02431768653860968,0.025593616310264758,0.022920622618604992
1,Deaths,547,Mississippi,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,25.77421088907475,28.418006159766882,23.16233981389992
1,Deaths,545,Michigan,3,Both,22,All Ages,689,Road injuries,1,Number,2017,1149.3522205983613,1279.0047654136536,1029.385350634144
1,Deaths,545,Michigan,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.011693512127843466,0.012340408919310836,0.0109203296629075
1,Deaths,545,Michigan,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,11.777751043089038,13.106338892462563,10.548415159332192
1,Deaths,531,District of Columbia,3,Both,22,All Ages,689,Road injuries,1,Number,2016,44.68967534957792,47.9921390834539,41.19096976673698
1,Deaths,531,District of Columbia,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.007660346503913097,0.008134406583651435,0.0071221286410928265
1,Deaths,531,District of Columbia,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,6.989391134862021,7.505890987774343,6.44219938211568
1,Deaths,529,Connecticut,3,Both,22,All Ages,689,Road injuries,1,Number,2017,329.2530834190906,366.43891776506155,294.9661998761118
1,Deaths,529,Connecticut,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.01060452695839478,0.011309220560850404,0.009935659126679082
1,Deaths,529,Connecticut,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,8.962090947874415,9.974269257399875,8.028820512134157
1,Deaths,530,Delaware,3,Both,22,All Ages,689,Road injuries,1,Number,2017,126.58909323025176,138.5355023342655,114.30784133646773
1,Deaths,530,Delaware,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.014031052626103038,0.014890873401892697,0.013025059241368531
1,Deaths,530,Delaware,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,13.166073425589504,14.408576199106376,11.888744865398188
1,Deaths,532,Florida,3,Both,22,All Ages,689,Road injuries,1,Number,2016,3282.6454975663137,3433.935757079545,3087.8940641988934
1,Deaths,532,Florida,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.015999413357288057,0.016724896892753745,0.015057261458470219
1,Deaths,532,Florida,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,16.03023983443637,16.769040032754866,15.079204400578389
1,Deaths,546,Minnesota,3,Both,22,All Ages,689,Road injuries,1,Number,2017,550.8869679999442,611.4114381301512,494.0753931868802
1,Deaths,546,Minnesota,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.012933556858889268,0.013680775631653338,0.012127586444629966
1,Deaths,546,Minnesota,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,9.987128177841273,11.084387100630599,8.957180997019325
1,Deaths,533,Georgia,3,Both,22,All Ages,689,Road injuries,1,Number,2016,1623.4975650042884,1696.7027269424798,1531.5637227333666
1,Deaths,533,Georgia,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.02021851471967564,0.02110600900761275,0.01910067847993229
1,Deaths,533,Georgia,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,15.64276427461229,16.348112478741548,14.756961022114297
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,689,Road injuries,1,Number,2017,1539.6521210713422,1706.533148605582,1367.9255732235301
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.01149155472991814,0.01219179539278074,0.010608426059805554
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,11.883640849600395,13.171694279779961,10.558187787161136
1,Deaths,550,Nebraska,3,Both,22,All Ages,689,Road injuries,1,Number,2016,253.19514015751463,268.37513889681725,238.2108673041686
1,Deaths,550,Nebraska,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.01572467235237707,0.016467470876684362,0.014959581818650673
1,Deaths,550,Nebraska,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,13.412333279491808,14.216452987899858,12.618581624800145
1,Deaths,549,Montana,3,Both,22,All Ages,689,Road injuries,1,Number,2016,199.72903722374136,211.24905961373742,186.413164505558
1,Deaths,549,Montana,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.020371512376842465,0.021393586309775114,0.019207382261296885
1,Deaths,549,Montana,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,19.433824698527495,20.554733799989307,18.138177657365475
1,Deaths,562,Rhode Island,3,Both,22,All Ages,689,Road injuries,1,Number,2017,80.18370636092139,89.632732748086,70.75811675038608
1,Deaths,562,Rhode Island,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.008017864603588259,0.008604049029620297,0.007443993881950212
1,Deaths,562,Rhode Island,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,7.656186893102715,8.558408993592298,6.756202608126878
1,Deaths,531,District of Columbia,3,Both,22,All Ages,689,Road injuries,1,Number,2017,44.03783440273584,48.99495940128834,39.34986104255357
1,Deaths,531,District of Columbia,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.007777616051766891,0.00831585786364123,0.007232800696260352
1,Deaths,531,District of Columbia,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,6.845603945061624,7.6161803120990355,6.116866727074964
1,Deaths,523,Alabama,3,Both,22,All Ages,689,Road injuries,1,Number,2016,1125.3552435118368,1179.3613524259156,1060.2286268997136
1,Deaths,523,Alabama,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.02140999808696264,0.022407657180341253,0.020202794613414354
1,Deaths,523,Alabama,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,22.86572319432348,23.96305556501394,21.54243688395939
1,Deaths,565,Tennessee,3,Both,22,All Ages,689,Road injuries,1,Number,2016,1183.2792368856615,1240.2173036698557,1105.077292837329
1,Deaths,565,Tennessee,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.01755585366170213,0.018357506929964653,0.01641030767163268
1,Deaths,565,Tennessee,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,17.846718081260473,18.705482094279038,16.66724327486532
1,Deaths,567,Utah,3,Both,22,All Ages,689,Road injuries,1,Number,2016,298.9523450346668,317.34926271205387,278.08215376733347
1,Deaths,567,Utah,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.01705144369271244,0.01805617491241869,0.015881583414332393
1,Deaths,567,Utah,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,9.854978342268444,10.461433612770243,9.166991489665836
1,Deaths,551,Nevada,3,Both,22,All Ages,689,Road injuries,1,Number,2016,371.73976524242397,392.14110799276796,352.1254082218012
1,Deaths,551,Nevada,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.016034949354666858,0.016848477390546613,0.01527287639950948
1,Deaths,551,Nevada,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,12.18353597774871,12.852177098859638,11.54068781679042
1,Deaths,548,Missouri,3,Both,22,All Ages,689,Road injuries,1,Number,2017,980.2482739639062,1087.410389072217,887.7392178934392
1,Deaths,548,Missouri,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.016266928121382477,0.017196624268598606,0.015241914615339726
1,Deaths,548,Missouri,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,15.802526431866804,17.530080768326854,14.311193223159277
1,Deaths,550,Nebraska,3,Both,22,All Ages,689,Road injuries,1,Number,2017,250.59186982182348,276.1801050767097,224.96400043795666
1,Deaths,550,Nebraska,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.015606278030588514,0.01644379367144648,0.014753934062433026
1,Deaths,550,Nebraska,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,13.21150454721554,14.560547062703035,11.860372472814465
1,Deaths,563,South Carolina,3,Both,22,All Ages,689,Road injuries,1,Number,2017,1009.5328477023062,1115.1530822990485,907.6429480944332
1,Deaths,563,South Carolina,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.020953617580058603,0.022115568000839518,0.019702126362854244
1,Deaths,563,South Carolina,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,20.332542199240518,22.459791334243647,18.280424045612758
1,Deaths,563,South Carolina,3,Both,22,All Ages,689,Road injuries,1,Number,2016,1020.5143515359523,1066.678942395203,966.4252335487978
1,Deaths,563,South Carolina,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.021472946387940457,0.022425082491397096,0.020331088830078847
1,Deaths,563,South Carolina,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,20.734331202070745,21.67228167306915,19.635373911479377
1,Deaths,532,Florida,3,Both,22,All Ages,689,Road injuries,1,Number,2017,3273.6606798668768,3644.6006810722533,2927.7067205551284
1,Deaths,532,Florida,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.015798049955373858,0.016699402209393036,0.014619072136996036
1,Deaths,532,Florida,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,15.800808535405737,17.5912054367143,14.13101046904879
1,Deaths,565,Tennessee,3,Both,22,All Ages,689,Road injuries,1,Number,2017,1176.452741901575,1305.4501639638554,1042.9277936335825
1,Deaths,565,Tennessee,3,Both,22,All Ages,689,Road injuries,2,Percent,2017,0.017343232435266042,0.018277233883191815,0.01603365685280158
1,Deaths,565,Tennessee,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,17.65226109080109,19.5878222002112,15.648766037397957
1,Deaths,568,Vermont,3,Both,22,All Ages,689,Road injuries,1,Number,2016,72.5930109121397,77.89968529709341,66.98867592948608
1,Deaths,568,Vermont,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.012434120801025846,0.013189489212196178,0.01158797653743217
1,Deaths,568,Vermont,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,11.559062381172426,12.404049790862475,10.666678157739613
1,Deaths,525,Arizona,3,Both,22,All Ages,689,Road injuries,1,Number,2016,989.4798039707919,1039.2718476539303,927.6051889384196
1,Deaths,525,Arizona,3,Both,22,All Ages,689,Road injuries,2,Percent,2016,0.017100861501691607,0.017938992205353745,0.016047211432221098
1,Deaths,525,Arizona,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,14.124460090603124,14.835223191587884,13.241222729780793
1,Deaths,534,Hawaii,3,Both,22,All Ages,689,Road injuries,1,Number,2016,139.38902155803814,148.96927219180438,131.04950653548778
