measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,573,Wyoming,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,8.342560856916053,9.626654666467571,7.108346998488754
1,Deaths,573,Wyoming,1,Male,8,15 to 19,689,Road injuries,3,Rate,2016,27.547332171997255,33.670284718899396,22.08841619940845
1,Deaths,573,Wyoming,2,Female,8,15 to 19,689,Road injuries,3,Rate,2016,16.17776831499087,18.170725448559743,13.864927871540893
1,Deaths,573,Wyoming,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,22.062203661238723,25.4580361438961,18.798280511841156
1,Deaths,573,Wyoming,1,Male,9,20 to 24,689,Road injuries,1,Number,2016,9.215826588931947,10.88893156966949,7.51707275813204
1,Deaths,573,Wyoming,2,Female,9,20 to 24,689,Road injuries,1,Number,2016,2.303274448555216,2.751915164545217,1.870845159285282
1,Deaths,573,Wyoming,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,11.519101037487184,13.300676336197428,9.634579654388192
1,Deaths,573,Wyoming,1,Male,9,20 to 24,689,Road injuries,3,Rate,2016,47.23187098116452,55.80667193098329,38.52561756039574
1,Deaths,573,Wyoming,2,Female,9,20 to 24,689,Road injuries,3,Rate,2016,12.994411676377197,15.525513500571703,10.554770056933425
1,Deaths,573,Wyoming,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,30.934559997400537,35.71898265230088,25.8736755063156
1,Deaths,573,Wyoming,1,Male,22,All Ages,689,Road injuries,1,Number,2016,75.96558417849542,82.47348977919619,69.76666112154189
1,Deaths,573,Wyoming,2,Female,22,All Ages,689,Road injuries,1,Number,2016,33.061860586300575,35.977078608161904,30.177621439405115
1,Deaths,573,Wyoming,3,Both,22,All Ages,689,Road injuries,1,Number,2016,109.02744476479589,116.17716057267292,101.87595442450578
1,Deaths,573,Wyoming,1,Male,22,All Ages,689,Road injuries,3,Rate,2016,24.774282062837436,26.896673284252152,22.752657797591958
1,Deaths,573,Wyoming,2,Female,22,All Ages,689,Road injuries,3,Rate,2016,11.370246766342202,12.372814307867266,10.378333115634536
1,Deaths,573,Wyoming,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,18.25014088359567,19.44693423276494,17.05305049484513
1,Deaths,573,Wyoming,1,Male,41,50 to 74 years,689,Road injuries,1,Number,2016,21.329312939418568,24.194020969393428,18.82168194709373
1,Deaths,573,Wyoming,2,Female,41,50 to 74 years,689,Road injuries,1,Number,2016,9.675756606536684,10.94847782600398,8.43859440203812
1,Deaths,573,Wyoming,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,31.005069545955294,34.366746925601724,28.185883490958677
1,Deaths,573,Wyoming,1,Male,41,50 to 74 years,689,Road injuries,3,Rate,2016,24.080827935177357,27.315087817353653,21.24970859145514
1,Deaths,573,Wyoming,2,Female,41,50 to 74 years,689,Road injuries,3,Rate,2016,11.236629450666406,12.714663398677532,9.799890823639705
1,Deaths,573,Wyoming,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,17.749344307392203,19.673789894372028,16.13545649196359
1,Deaths,573,Wyoming,1,Male,206,25 to 49,689,Road injuries,1,Number,2016,31.415006522830694,34.94022665088177,28.037698699790212
1,Deaths,573,Wyoming,2,Female,206,25 to 49,689,Road injuries,1,Number,2016,11.508331021424594,13.085399812708946,10.085903895873788
1,Deaths,573,Wyoming,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,42.92333754425533,46.81548826017121,39.0661079571119
1,Deaths,573,Wyoming,1,Male,206,25 to 49,689,Road injuries,3,Rate,2016,31.01843705605769,34.4991563285885,27.68376290751721
1,Deaths,573,Wyoming,2,Female,206,25 to 49,689,Road injuries,3,Rate,2016,12.656901185368076,14.391366749197761,11.092511045914552
1,Deaths,573,Wyoming,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,22.332195554699894,24.357207492007465,20.32535241603093
1,Deaths,573,Wyoming,1,Male,234,75 plus,689,Road injuries,1,Number,2016,6.561445957628873,7.583858183787451,5.550779431004409
1,Deaths,573,Wyoming,2,Female,234,75 plus,689,Road injuries,1,Number,2016,4.6661139438892745,5.53004241929201,3.764181614973535
1,Deaths,573,Wyoming,3,Both,234,75 plus,689,Road injuries,1,Number,2016,11.227559901518143,12.658553705991817,9.49932169773354
1,Deaths,573,Wyoming,1,Male,234,75 plus,689,Road injuries,3,Rate,2016,42.080170020661065,48.63715160456533,35.59851650264334
1,Deaths,573,Wyoming,2,Female,234,75 plus,689,Road injuries,3,Rate,2016,24.21502146552888,28.698419605421268,19.534400510322474
1,Deaths,573,Wyoming,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,32.20551415132201,36.31022538196082,27.24817699017143
1,Deaths,523,Alabama,1,Male,8,15 to 19,689,Road injuries,1,Number,2017,59.724727838097934,72.78046165178824,47.27043991846259
1,Deaths,523,Alabama,2,Female,8,15 to 19,689,Road injuries,1,Number,2017,33.53094907864492,38.390911446383654,28.328602971523853
1,Deaths,523,Alabama,3,Both,8,15 to 19,689,Road injuries,1,Number,2017,93.25567691674304,108.1582856897251,77.61789914624833
1,Deaths,523,Alabama,1,Male,8,15 to 19,689,Road injuries,3,Rate,2017,34.8931338356309,42.52071932280781,27.61693265501858
1,Deaths,523,Alabama,2,Female,8,15 to 19,689,Road injuries,3,Rate,2017,20.24361147694211,23.177712439438316,17.10280346956564
1,Deaths,523,Alabama,3,Both,8,15 to 19,689,Road injuries,3,Rate,2017,27.688584853009964,32.11332510673542,23.04556524255326
1,Deaths,523,Alabama,1,Male,9,20 to 24,689,Road injuries,1,Number,2017,83.62180169483355,102.11473869819282,66.37523974265712
1,Deaths,523,Alabama,2,Female,9,20 to 24,689,Road injuries,1,Number,2017,28.647772203861816,35.59337734244105,23.044447122111716
1,Deaths,523,Alabama,3,Both,9,20 to 24,689,Road injuries,1,Number,2017,112.2695738986954,132.5807847306394,93.02482949916909
1,Deaths,523,Alabama,1,Male,9,20 to 24,689,Road injuries,3,Rate,2017,49.86285198245639,60.89000712418023,39.57889793700357
1,Deaths,523,Alabama,2,Female,9,20 to 24,689,Road injuries,3,Rate,2017,17.304588436162348,21.50005737203327,13.91991915983238
1,Deaths,523,Alabama,3,Both,9,20 to 24,689,Road injuries,3,Rate,2017,33.68891456297213,39.78373279934768,27.91411265228804
1,Deaths,523,Alabama,1,Male,22,All Ages,689,Road injuries,1,Number,2017,762.9785930827863,870.9995718756334,660.9546999445511
1,Deaths,523,Alabama,2,Female,22,All Ages,689,Road injuries,1,Number,2017,356.5125798904719,406.3242484098245,310.7142116316986
1,Deaths,523,Alabama,3,Both,22,All Ages,689,Road injuries,1,Number,2017,1119.491172973257,1241.4298119798136,1005.3899297806626
1,Deaths,523,Alabama,1,Male,22,All Ages,689,Road injuries,3,Rate,2017,31.729235150218408,36.221396618899554,27.48646854356403
1,Deaths,523,Alabama,2,Female,22,All Ages,689,Road injuries,3,Rate,2017,14.05448746097497,16.018169838832613,12.249017952370837
1,Deaths,523,Alabama,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,22.65579912782663,25.12354284742726,20.346665381697054
1,Deaths,523,Alabama,1,Male,41,50 to 74 years,689,Road injuries,1,Number,2017,242.1636779262684,285.4774581496245,204.50561425405576
1,Deaths,523,Alabama,2,Female,41,50 to 74 years,689,Road injuries,1,Number,2017,105.69217802584672,123.08803743297003,90.18823370671244
1,Deaths,523,Alabama,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2017,347.8558559521143,393.74838207062027,306.1810199484002
1,Deaths,523,Alabama,1,Male,41,50 to 74 years,689,Road injuries,3,Rate,2017,34.988647805183945,41.24677294733498,29.547680199573776
1,Deaths,523,Alabama,2,Female,41,50 to 74 years,689,Road injuries,3,Rate,2017,13.871914948292039,16.155091306802245,11.837049161861861
1,Deaths,523,Alabama,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2017,23.92347674691814,27.07969436599,21.05732700987376
1,Deaths,523,Alabama,1,Male,206,25 to 49,689,Road injuries,1,Number,2017,299.2689282788659,347.16878454459925,250.13072875294674
1,Deaths,523,Alabama,2,Female,206,25 to 49,689,Road injuries,1,Number,2017,123.6387050823555,147.39600018650088,103.54787483446395
1,Deaths,523,Alabama,3,Both,206,25 to 49,689,Road injuries,1,Number,2017,422.90763336122103,476.279596989345,368.575655999913
1,Deaths,523,Alabama,1,Male,206,25 to 49,689,Road injuries,3,Rate,2017,38.42219488845061,44.57190653127057,32.11349625571735
1,Deaths,523,Alabama,2,Female,206,25 to 49,689,Road injuries,3,Rate,2017,15.4058666217445,18.36611858672659,12.902470529776691
1,Deaths,523,Alabama,3,Both,206,25 to 49,689,Road injuries,3,Rate,2017,26.741950798878985,30.116849506757724,23.30634701501231
1,Deaths,523,Alabama,1,Male,234,75 plus,689,Road injuries,1,Number,2017,59.09977975061996,69.60610573454225,49.808563996013085
1,Deaths,523,Alabama,2,Female,234,75 plus,689,Road injuries,1,Number,2017,46.154899817183455,54.885924820530896,38.12542848733316
1,Deaths,523,Alabama,3,Both,234,75 plus,689,Road injuries,1,Number,2017,105.25467956780338,120.50494894690655,91.93600966114137
1,Deaths,523,Alabama,1,Male,234,75 plus,689,Road injuries,3,Rate,2017,46.08818833785338,54.28140890025002,38.842555555584674
1,Deaths,523,Alabama,2,Female,234,75 plus,689,Road injuries,3,Rate,2017,23.874924281403818,28.391293327369258,19.721453668766767
1,Deaths,523,Alabama,3,Both,234,75 plus,689,Road injuries,3,Rate,2017,32.73338069571894,37.47609498973645,28.5913787039259
1,Deaths,539,Kansas,1,Male,8,15 to 19,689,Road injuries,1,Number,2017,19.74258069475183,24.129247354673975,15.363541335798375
1,Deaths,539,Kansas,2,Female,8,15 to 19,689,Road injuries,1,Number,2017,14.248112891363094,16.596063496045808,11.717572104131111
1,Deaths,539,Kansas,3,Both,8,15 to 19,689,Road injuries,1,Number,2017,33.990693586114965,39.431406348359005,28.39384463826994
1,Deaths,539,Kansas,1,Male,8,15 to 19,689,Road injuries,3,Rate,2017,18.503952673976077,22.61540464303322,14.39964947732793
1,Deaths,539,Kansas,2,Female,8,15 to 19,689,Road injuries,3,Rate,2017,14.18219788011501,16.519286331213067,11.663363950185886
1,Deaths,539,Kansas,3,Both,8,15 to 19,689,Road injuries,3,Rate,2017,16.40805101958165,19.03440203415044,13.706329654218102
1,Deaths,539,Kansas,1,Male,9,20 to 24,689,Road injuries,1,Number,2017,35.75506722053406,43.623277522495094,28.82136218318776
1,Deaths,539,Kansas,2,Female,9,20 to 24,689,Road injuries,1,Number,2017,9.940353951881121,12.379807556178012,7.725170729461664
1,Deaths,539,Kansas,3,Both,9,20 to 24,689,Road injuries,1,Number,2017,45.6954211724152,54.54659820378318,38.327664179966376
1,Deaths,539,Kansas,1,Male,9,20 to 24,689,Road injuries,3,Rate,2017,34.95408168820118,42.64602822932651,28.175705611254305
1,Deaths,539,Kansas,2,Female,9,20 to 24,689,Road injuries,3,Rate,2017,10.363359077061181,12.906622000649087,8.05391021170463
1,Deaths,539,Kansas,3,Both,9,20 to 24,689,Road injuries,3,Rate,2017,23.054067676580804,27.519627443031453,19.336916943083377
1,Deaths,539,Kansas,1,Male,22,All Ages,689,Road injuries,1,Number,2017,303.56975324873105,345.3051690844407,262.044626583499
1,Deaths,539,Kansas,2,Female,22,All Ages,689,Road injuries,1,Number,2017,133.39914040324652,152.17090322517083,115.43751944952449
1,Deaths,539,Kansas,3,Both,22,All Ages,689,Road injuries,1,Number,2017,436.96889365197757,483.0537337001356,388.73745734837604
1,Deaths,539,Kansas,1,Male,22,All Ages,689,Road injuries,3,Rate,2017,20.70313580358673,23.549446981228687,17.871166124753042
1,Deaths,539,Kansas,2,Female,22,All Ages,689,Road injuries,3,Rate,2017,8.987859129752854,10.252619602350945,7.77768252452084
1,Deaths,539,Kansas,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,14.809928062919836,16.371854268239087,13.175248541323167
1,Deaths,539,Kansas,1,Male,41,50 to 74 years,689,Road injuries,1,Number,2017,95.111799322121,113.14872966710183,79.2854909769096
1,Deaths,539,Kansas,2,Female,41,50 to 74 years,689,Road injuries,1,Number,2017,40.56420025297501,47.70809512820119,33.699338697753575
1,Deaths,539,Kansas,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2017,135.675999575096,155.88197915194542,117.71762278430333
1,Deaths,539,Kansas,1,Male,41,50 to 74 years,689,Road injuries,3,Rate,2017,23.910681541293485,28.445085269696346,19.93201831008855
1,Deaths,539,Kansas,2,Female,41,50 to 74 years,689,Road injuries,3,Rate,2017,9.708634962269771,11.41845463379934,8.065599120554245
1,Deaths,539,Kansas,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2017,16.635212447079155,19.112664347304065,14.43333876230724
1,Deaths,539,Kansas,1,Male,206,25 to 49,689,Road injuries,1,Number,2017,109.39731020571841,127.70781816695009,91.00587812615413
1,Deaths,539,Kansas,2,Female,206,25 to 49,689,Road injuries,1,Number,2017,36.86266116570092,44.369996284529265,30.134957006446392
1,Deaths,539,Kansas,3,Both,206,25 to 49,689,Road injuries,1,Number,2017,146.25997137141923,166.31615899372068,126.98791329192017
1,Deaths,539,Kansas,1,Male,206,25 to 49,689,Road injuries,3,Rate,2017,23.309362951536414,27.21079594922849,19.39068739420369
1,Deaths,539,Kansas,2,Female,206,25 to 49,689,Road injuries,3,Rate,2017,8.03899669802726,9.676193805418935,6.571821247008159
1,Deaths,539,Kansas,3,Both,206,25 to 49,689,Road injuries,3,Rate,2017,15.762882613027038,17.92439904292126,13.685874212368022
1,Deaths,539,Kansas,1,Male,234,75 plus,689,Road injuries,1,Number,2017,33.17004178733028,38.68413174843923,27.52278458848502
1,Deaths,539,Kansas,2,Female,234,75 plus,689,Road injuries,1,Number,2017,22.799905649670187,26.87785280371492,18.286942787996548
1,Deaths,539,Kansas,3,Both,234,75 plus,689,Road injuries,1,Number,2017,55.96994743700054,63.61262304979003,47.36058751598984
1,Deaths,539,Kansas,1,Male,234,75 plus,689,Road injuries,3,Rate,2017,42.40822322980692,49.45804123966127,35.18814960251827
1,Deaths,539,Kansas,2,Female,234,75 plus,689,Road injuries,3,Rate,2017,20.243542692789088,23.86426369840589,16.23658065684822
1,Deaths,539,Kansas,3,Both,234,75 plus,689,Road injuries,3,Rate,2017,29.327575073403544,33.33224459802742,24.816374670694675
1,Deaths,528,Colorado,1,Male,22,All Ages,689,Road injuries,1,Number,2017,465.83559763055774,528.7522252504288,398.3820274670305
1,Deaths,528,Colorado,2,Female,22,All Ages,689,Road injuries,1,Number,2017,187.49633812146752,213.61103892145513,161.46499788193364
1,Deaths,528,Colorado,3,Both,22,All Ages,689,Road injuries,1,Number,2017,653.3319357520253,726.0870182672465,579.7033750843106
1,Deaths,528,Colorado,1,Male,22,All Ages,689,Road injuries,3,Rate,2017,17.48824359578676,19.85023850480255,14.955924313135446
1,Deaths,528,Colorado,2,Female,22,All Ages,689,Road injuries,3,Rate,2017,7.005586633273059,7.981332616844202,6.032955321881162
1,Deaths,528,Colorado,3,Both,22,All Ages,689,Road injuries,3,Rate,2017,12.234473593285685,13.596905287039041,10.855684907311058
1,Deaths,528,Colorado,1,Male,41,50 to 74 years,689,Road injuries,1,Number,2017,150.21736845925162,177.12806717018262,123.85096412174592
1,Deaths,528,Colorado,2,Female,41,50 to 74 years,689,Road injuries,1,Number,2017,56.85583207538098,66.71632157468736,47.700184776700006
1,Deaths,528,Colorado,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2017,207.07320053463246,236.7865776262809,178.93358755142512
1,Deaths,528,Colorado,1,Male,41,50 to 74 years,689,Road injuries,3,Rate,2017,20.391921910623886,24.045033879646894,16.81269759169835
1,Deaths,528,Colorado,2,Female,41,50 to 74 years,689,Road injuries,3,Rate,2017,7.326299328920633,8.59689717200237,6.146525676655226
1,Deaths,528,Colorado,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2017,13.688957130870971,15.653214911070522,11.828735939466702
1,Deaths,528,Colorado,1,Male,206,25 to 49,689,Road injuries,1,Number,2017,174.79751821946215,203.3044005815737,145.76677915677
1,Deaths,528,Colorado,2,Female,206,25 to 49,689,Road injuries,1,Number,2017,59.07392389971032,70.49834155019424,47.90680712544
1,Deaths,528,Colorado,3,Both,206,25 to 49,689,Road injuries,1,Number,2017,233.8714421191724,264.7983546811675,203.52488890038094
1,Deaths,528,Colorado,1,Male,206,25 to 49,689,Road injuries,3,Rate,2017,18.986807102379732,22.083273699920827,15.833438288923187
1,Deaths,528,Colorado,2,Female,206,25 to 49,689,Road injuries,3,Rate,2017,6.586388255080516,7.860142312150195,5.3413217027039686
1,Deaths,528,Colorado,3,Both,206,25 to 49,689,Road injuries,3,Rate,2017,12.86750401193229,14.569089155728378,11.197849984262938
1,Deaths,528,Colorado,1,Male,234,75 plus,689,Road injuries,1,Number,2017,40.33539152755964,47.82630563018312,33.36362826939022
1,Deaths,528,Colorado,2,Female,234,75 plus,689,Road injuries,1,Number,2017,29.786452456135912,36.62587034909678,23.54906812804497
1,Deaths,528,Colorado,3,Both,234,75 plus,689,Road injuries,1,Number,2017,70.12184398369544,81.50068532910102,58.838210173807624
1,Deaths,528,Colorado,1,Male,234,75 plus,689,Road injuries,3,Rate,2017,32.975633998440074,39.09972582963214,27.27596666366068
1,Deaths,528,Colorado,2,Female,234,75 plus,689,Road injuries,3,Rate,2017,18.104124650201857,22.26110421167623,14.313059449226174
1,Deaths,528,Colorado,3,Both,234,75 plus,689,Road injuries,3,Rate,2017,24.44570322839387,28.412566659387434,20.51203081215608
1,Deaths,542,Maine,1,Male,8,15 to 19,689,Road injuries,1,Number,2016,9.17701944072629,10.899123018995335,7.505937469602206
1,Deaths,542,Maine,2,Female,8,15 to 19,689,Road injuries,1,Number,2016,5.2592502616638095,6.096890132763911,4.327287440497131
1,Deaths,542,Maine,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,14.436269702390112,16.482529605839456,12.383318904961136
1,Deaths,542,Maine,1,Male,8,15 to 19,689,Road injuries,3,Rate,2016,22.07251432525901,26.214507937284683,18.05323758899888
1,Deaths,542,Maine,2,Female,8,15 to 19,689,Road injuries,3,Rate,2016,13.38504506965394,15.516878861352387,11.013154829806032
1,Deaths,542,Maine,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,17.85149857617176,20.381847932754894,15.312875442026076
1,Deaths,542,Maine,1,Male,9,20 to 24,689,Road injuries,1,Number,2016,14.611049088164028,17.307890232774803,11.91469334324343
1,Deaths,542,Maine,2,Female,9,20 to 24,689,Road injuries,1,Number,2016,4.049805166801207,4.90239641857008,3.190626105691225
1,Deaths,542,Maine,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,18.660854254965194,21.581579535359516,15.660786346202975
1,Deaths,542,Maine,1,Male,9,20 to 24,689,Road injuries,3,Rate,2016,36.7481525218355,43.53095977347898,29.96656609572894
1,Deaths,542,Maine,2,Female,9,20 to 24,689,Road injuries,3,Rate,2016,10.616662893861957,12.85175162862088,8.364304056443027
1,Deaths,542,Maine,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,23.95313065618453,27.702182725089216,20.1022341423292
1,Deaths,542,Maine,1,Male,22,All Ages,689,Road injuries,1,Number,2016,121.27053497286734,131.23854507016534,109.58845705793048
1,Deaths,542,Maine,2,Female,22,All Ages,689,Road injuries,1,Number,2016,60.68443498455437,66.15317377144669,54.952622912290195
1,Deaths,542,Maine,3,Both,22,All Ages,689,Road injuries,1,Number,2016,181.95496995742164,193.98471042378074,169.192552003022
1,Deaths,542,Maine,1,Male,22,All Ages,689,Road injuries,3,Rate,2016,18.271695449615304,19.77356434775509,16.511569876423458
1,Deaths,542,Maine,2,Female,22,All Ages,689,Road injuries,3,Rate,2016,8.839481137242926,9.636074421229948,8.004567790716813
1,Deaths,542,Maine,3,Both,22,All Ages,689,Road injuries,3,Rate,2016,13.475921134203576,14.36686593130105,12.530712889133493
1,Deaths,542,Maine,1,Male,41,50 to 74 years,689,Road injuries,1,Number,2016,37.93958951323684,42.08651168413579,34.120022170632964
1,Deaths,542,Maine,2,Female,41,50 to 74 years,689,Road injuries,1,Number,2016,20.631404171457074,23.351092047701943,18.064669693506012
1,Deaths,542,Maine,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,58.57099368469391,63.87929699171936,53.7365525636502
1,Deaths,542,Maine,1,Male,41,50 to 74 years,689,Road injuries,3,Rate,2016,16.662730020153102,18.48402132653819,14.985210040623631
1,Deaths,542,Maine,2,Female,41,50 to 74 years,689,Road injuries,3,Rate,2016,8.534697037877878,9.65976404099793,7.472903038597188
1,Deaths,542,Maine,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,12.477126257805503,13.60793122473218,11.447266109317832
1,Deaths,542,Maine,1,Male,206,25 to 49,689,Road injuries,1,Number,2016,41.039513448241195,46.302234806115,33.5240021176065
1,Deaths,542,Maine,2,Female,206,25 to 49,689,Road injuries,1,Number,2016,16.04441618923789,18.400340078848032,13.658690689928324
1,Deaths,542,Maine,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,57.083929637479,63.48597592430268,49.411921228687625
1,Deaths,542,Maine,1,Male,206,25 to 49,689,Road injuries,3,Rate,2016,20.429671524173195,23.049480085018107,16.68841304130371
1,Deaths,542,Maine,2,Female,206,25 to 49,689,Road injuries,3,Rate,2016,7.934695237343024,9.099807002454877,6.754845217641019
1,Deaths,542,Maine,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,14.16166380602276,15.749915136307253,12.258353986739586
1,Deaths,542,Maine,1,Male,234,75 plus,689,Road injuries,1,Number,2016,15.032831015820353,17.397643829528956,12.888200887942597
1,Deaths,542,Maine,2,Female,234,75 plus,689,Road injuries,1,Number,2016,12.7822449902902,15.144554348988704,10.260288887106178
1,Deaths,542,Maine,3,Both,234,75 plus,689,Road injuries,1,Number,2016,27.815076006110566,31.434852772581106,23.647820756034733
1,Deaths,542,Maine,1,Male,234,75 plus,689,Road injuries,3,Rate,2016,34.72345253910412,40.18579462319063,29.7696974958308
1,Deaths,542,Maine,2,Female,234,75 plus,689,Road injuries,3,Rate,2016,21.010115892824253,24.893032660470425,16.864788523120268
1,Deaths,542,Maine,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,26.71147893237453,30.18763663966373,22.709564618217197
1,Deaths,525,Arizona,1,Male,8,15 to 19,689,Road injuries,1,Number,2016,39.76630130861651,47.194765504881886,32.22072089543617
